algorithm,horizon,seed,fold,symbol,status,reason,observations,netReturn,sharpe,maxDrawdown,expectedShortfall95,oodObservationRate,latencyP99Ms
cql_no_inventory_penalty,6,11,1,LINKUSDT,complete,,599,-0.04576087182400501,-0.4471800661199813,0.1490144283877599,0.012068733462539998,0.0,0.021067740000000005
cql_no_inventory_penalty,6,11,1,LTCUSDT,failed,drawdown_limit,426,-0.14279812640182,-1.9499743941448635,0.15717435330971374,0.014530476040820063,0.0,0.016878299999999992
cql_no_inventory_penalty,6,11,1,SOLUSDT,failed,drawdown_limit,101,-0.12718179015472586,-5.443930544516269,0.16288079486456453,0.021847314720484384,0.0,0.018631159999999997
cql_no_inventory_penalty,6,11,1,XRPUSDT,failed,turnover_limit,127,-0.04333954440002352,-1.8869148526108346,0.07525121179381278,0.01707556897705872,0.0,0.020131159999999995
cql_no_inventory_penalty,6,23,1,ADAUSDT,failed,drawdown_limit,400,-0.12394870569334071,-1.9236356794752218,0.16156012754589966,0.012987118692582438,0.0,0.02187096000000001
cql_no_inventory_penalty,6,23,1,AVAXUSDT,failed,drawdown_limit,570,-0.13070658362786458,-1.4029024470442397,0.15323740040815714,0.01360939663038874,0.0,0.020551260000000005
cql_no_inventory_penalty,6,23,1,BNBUSDT,complete,,599,-0.06603678365227228,-0.9817092601353993,0.10893794058950501,0.009659452255780361,0.0,0.019871720000000006
cql_no_inventory_penalty,6,23,1,BTCUSDT,complete,,599,0.03617521252347644,0.6276630722229559,0.05746884806865582,0.007914064007353247,0.0,0.02069987
cql_no_inventory_penalty,6,23,1,DOGEUSDT,complete,,599,-0.07009394820448944,-0.6571565405153519,0.11378937910177522,0.012602102219197315,0.0,0.02053419
cql_no_inventory_penalty,6,23,1,ETHUSDT,complete,,599,0.03421047947863598,0.5816023500223019,0.061793465527196334,0.008588075749810376,0.01,0.019580300000000002
cql_no_inventory_penalty,6,23,1,LINKUSDT,complete,,599,-0.04313594262737919,-0.38811875143002095,0.12788673254952898,0.01210817961115962,0.0,0.024569980000000154
cql_no_inventory_penalty,6,23,1,LTCUSDT,complete,,599,-0.07251620206177123,-0.6512840496509071,0.1309627598923131,0.014094634765558011,0.0,0.021988390000000142
cql_no_inventory_penalty,6,23,1,SOLUSDT,failed,drawdown_limit,423,-0.11845305828784569,-1.4195518969499885,0.15450907553077742,0.01569501702048718,0.0,0.021306
cql_no_inventory_penalty,6,23,1,XRPUSDT,failed,endpoint_exposure,465,0.24579183720263775,2.184899339617292,0.0673324907850067,0.010501093853208085,0.0,0.020364490000000002
cql_no_inventory_penalty,6,47,1,ADAUSDT,complete,,599,-0.08058592847499335,-0.8019679329879803,0.14239278676985767,0.011610522843027342,0.0,0.022525260000000005
cql_no_inventory_penalty,6,47,1,AVAXUSDT,failed,drawdown_limit,570,-0.13070658362786458,-1.4029024470442397,0.15323740040815714,0.01360939663038874,0.0,0.03778764000000001
cql_no_inventory_penalty,6,47,1,BNBUSDT,complete,,599,-0.06603678365227228,-0.9817092601353993,0.10893794058950501,0.009659452255780361,0.0,0.027326360000000008
cql_no_inventory_penalty,6,47,1,BTCUSDT,complete,,599,0.03617521252347644,0.6276630722229559,0.05746884806865582,0.007914064007353247,0.0,0.029071850000000024
cql_no_inventory_penalty,6,47,1,DOGEUSDT,complete,,599,-0.07009394820448944,-0.6571565405153519,0.11378937910177522,0.012602102219197315,0.0,0.03412220000000001
cql_no_inventory_penalty,6,47,1,ETHUSDT,complete,,599,0.023816726958887813,0.4245591755893777,0.061793465527196334,0.008588075749810376,0.01,0.05455703000000001
cql_no_inventory_penalty,6,47,1,LINKUSDT,complete,,599,-0.04313594262737919,-0.38811875143002095,0.12788673254952898,0.01210817961115962,0.0,0.025648430000000073
cql_no_inventory_penalty,6,47,1,LTCUSDT,complete,,599,-0.08440835007276459,-0.7825736671741099,0.13300333124659036,0.01409463471795734,0.0,0.03517756000000005
cql_no_inventory_penalty,6,47,1,SOLUSDT,complete,,599,0.0058026697406829975,0.15570895623435377,0.12917038067992703,0.014266521319250854,0.0,0.027229340000000074
cql_no_inventory_penalty,6,47,1,XRPUSDT,failed,endpoint_exposure,465,0.24579183720263775,2.184899339617292,0.0673324907850067,0.010501093853208085,0.0,0.02239733
cash,6,20260917,1,ADAUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015078400000000025
cash,6,20260917,1,AVAXUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0016949100000000004
cash,6,20260917,1,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017373300000000003
cash,6,20260917,1,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015777400000000004
cash,6,20260917,1,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0018445100000000002
cash,6,20260917,1,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.01,0.0016022700000000013
cash,6,20260917,1,LINKUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015071400000000012
cash,6,20260917,1,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001418010000000001
cash,6,20260917,1,SOLUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017713300000000002
cash,6,20260917,1,XRPUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015544700000000003
constant_long,6,20260917,1,ADAUSDT,complete,,599,-0.08058592847499335,-0.8019679329879803,0.14239278676985767,0.011610522843027342,0.0,0.0020755400000000016
constant_long,6,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.13070658362786458,-1.4029024470442397,0.15323740040815714,0.01360939663038874,0.0,0.02066028000000002
constant_long,6,20260917,1,BNBUSDT,complete,,599,-0.06603678365227228,-0.9817092601353993,0.10893794058950501,0.009659452255780361,0.0,0.00213048
constant_long,6,20260917,1,BTCUSDT,complete,,599,0.03617521252347644,0.6276630722229559,0.05746884806865582,0.007914064007353247,0.0,0.003071800000000004
constant_long,6,20260917,1,DOGEUSDT,complete,,599,-0.07009394820448944,-0.6571565405153519,0.11378937910177522,0.012602102219197315,0.0,0.0027430000000000583
constant_long,6,20260917,1,ETHUSDT,complete,,599,0.023816726958887813,0.4245591755893777,0.061793465527196334,0.008588075749810376,0.01,0.003174650000000088
constant_long,6,20260917,1,LINKUSDT,complete,,599,-0.04313594262737919,-0.38811875143002095,0.12788673254952898,0.01210817961115962,0.0,0.002547790000000001
constant_long,6,20260917,1,LTCUSDT,complete,,599,-0.07251620206177123,-0.6512840496509071,0.1309627598923131,0.014094634765558011,0.0,0.00261046
constant_long,6,20260917,1,SOLUSDT,complete,,599,0.0058026697406829975,0.15570895623435377,0.12917038067992703,0.014266521319250854,0.0,0.0038431900000000024
constant_long,6,20260917,1,XRPUSDT,failed,endpoint_exposure,465,0.24579183720263775,2.184899339617292,0.0673324907850067,0.010501093853208085,0.0,0.002502770000000004
constant_short,6,20260917,1,ADAUSDT,complete,,599,0.07004991451927411,0.8004873802312789,0.10301515775502645,0.012587474213679542,0.0,0.002427770000000001
constant_short,6,20260917,1,AVAXUSDT,complete,,599,0.13736584183552103,1.4074537349887115,0.1066047968209155,0.012122589866300316,0.0,0.0017731100000000005
constant_short,6,20260917,1,BNBUSDT,complete,,599,0.06278794371528718,0.9852247219704375,0.07030385208316614,0.00824821380045326,0.0,0.00180203
constant_short,6,20260917,1,BTCUSDT,complete,,599,-0.043574490661168586,-0.6514571992193546,0.11451090345754833,0.009172045597911065,0.0,0.0019227800000000005
constant_short,6,20260917,1,DOGEUSDT,complete,,599,0.05759812972180112,0.6662421195978254,0.11033829165273867,0.012456970621901249,0.0,0.0016860900000000001
constant_short,6,20260917,1,ETHUSDT,complete,,599,-0.03278759903413875,-0.45556702596159154,0.10075828787338148,0.009271891225997942,0.01,0.0016494800000000003
constant_short,6,20260917,1,LINKUSDT,complete,,599,0.026685514928199705,0.3663162693596462,0.12953923318455907,0.012640683887364978,0.0,0.001635810000000001
constant_short,6,20260917,1,LTCUSDT,failed,drawdown_limit,431,-0.0730677190295389,-0.8580499252710838,0.15095225946987745,0.015013623870155,0.0,0.0017323400000000004
constant_short,6,20260917,1,SOLUSDT,failed,drawdown_limit,466,-0.10597739366665093,-1.0519512560537392,0.17539674821118267,0.017541169926299546,0.0,0.0016719500000000004
constant_short,6,20260917,1,XRPUSDT,failed,capital_floor,465,-0.23288358781476615,-2.176059706831647,0.2529478320435107,0.019303240891296588,0.0,0.0017408500000000004
historical_mean,6,20260917,1,ADAUSDT,complete,,599,-0.08058592847499335,-0.8019679329879803,0.14239278676985767,0.011610522843027342,0.0,0.04749387000000004
historical_mean,6,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.13070658362786458,-1.4029024470442397,0.15323740040815714,0.01360939663038874,0.0,0.04284214
historical_mean,6,20260917,1,BNBUSDT,complete,,599,-0.06603678365227228,-0.9817092601353993,0.10893794058950501,0.009659452255780361,0.0,0.05493100000000005
historical_mean,6,20260917,1,BTCUSDT,complete,,599,0.03617521252347644,0.6276630722229559,0.05746884806865582,0.007914064007353247,0.0,0.041833760000000005
historical_mean,6,20260917,1,DOGEUSDT,complete,,599,-0.07009394820448944,-0.6571565405153519,0.11378937910177522,0.012602102219197315,0.0,0.04575751
historical_mean,6,20260917,1,ETHUSDT,complete,,599,0.023816726958887813,0.4245591755893777,0.061793465527196334,0.008588075749810376,0.01,0.04067414
historical_mean,6,20260917,1,LINKUSDT,complete,,599,-0.04313594262737919,-0.38811875143002095,0.12788673254952898,0.01210817961115962,0.0,0.03999222000000005
historical_mean,6,20260917,1,LTCUSDT,complete,,599,-0.07251620206177123,-0.6512840496509071,0.1309627598923131,0.014094634765558011,0.0,0.04120908000000002
historical_mean,6,20260917,1,SOLUSDT,complete,,599,0.0058026697406829975,0.15570895623435377,0.12917038067992703,0.014266521319250854,0.0,0.04082900000000001
historical_mean,6,20260917,1,XRPUSDT,failed,endpoint_exposure,465,0.24579183720263775,2.184899339617292,0.0673324907850067,0.010501093853208085,0.0,0.04126990000000001
last_return,6,20260917,1,ADAUSDT,failed,turnover_limit,19,-0.03521693581650709,-11.356633762048967,0.037210919569632406,0.015537104116327582,0.0,0.04214724
last_return,6,20260917,1,AVAXUSDT,failed,turnover_limit,19,-0.002334932103534304,-1.2258043452620593,0.012106652954904096,0.006333192613351635,0.0,0.03484492
last_return,6,20260917,1,BNBUSDT,failed,turnover_limit,55,-0.03109691001160153,-3.9593332770751886,0.036897745453287056,0.009532629248218627,0.0,0.04131668
last_return,6,20260917,1,BTCUSDT,failed,turnover_limit,19,-0.01652796846936233,-11.32163492459989,0.017298824715997974,0.008971250197133851,0.0,0.03574679
last_return,6,20260917,1,DOGEUSDT,failed,turnover_limit,19,-0.013192590752046152,-5.96005733153277,0.014788278894965812,0.007255731470900639,0.0,0.05356626
last_return,6,20260917,1,ETHUSDT,failed,turnover_limit,19,0.012153359462630409,4.865977020638521,0.012956535681402426,0.006354210640162061,0.0,0.0368001
last_return,6,20260917,1,LINKUSDT,failed,turnover_limit,19,-0.02414267186306318,-7.35143030894498,0.030168309177122987,0.020837295846283133,0.0,0.04069623
last_return,6,20260917,1,LTCUSDT,failed,turnover_limit,19,-0.019060109862344854,-8.481655591535784,0.019060109862344854,0.011428724813884905,0.0,0.07025839999999998
last_return,6,20260917,1,SOLUSDT,failed,turnover_limit,13,0.015038735406352588,4.9537149480320135,0.017200728552879574,0.007408327915916391,0.0,0.03927064
last_return,6,20260917,1,XRPUSDT,failed,turnover_limit,19,-0.009292476270309269,-6.905408039137514,0.010615211879756004,0.0051029361248997596,0.0,0.03364028
momentum,6,20260917,1,ADAUSDT,failed,turnover_limit,19,0.0008756282093143053,0.35429837175212564,0.02400315365172001,0.013321581667587123,0.0,0.0433935
momentum,6,20260917,1,AVAXUSDT,failed,turnover_limit,19,0.021586828530475888,6.229026055686541,0.012106653615981844,0.006333192960514378,0.0,0.05108104
momentum,6,20260917,1,BNBUSDT,failed,turnover_limit,25,0.012393008569220765,2.672628027184661,0.017837131774730564,0.016678410913385677,0.0,0.046025239999999995
momentum,6,20260917,1,BTCUSDT,failed,turnover_limit,19,0.005883474876378969,3.8460155086748933,0.007131042359758255,0.0030985841500460465,0.0,0.045642260000000004
momentum,6,20260917,1,DOGEUSDT,failed,turnover_limit,19,0.004172375476374279,1.3130632586815196,0.015369945261515139,0.007255731039609636,0.0,0.040898569999999995
momentum,6,20260917,1,ETHUSDT,failed,turnover_limit,19,0.012153359462630409,4.865977020638521,0.012956535681402426,0.006354210640162061,0.0,0.03549442
momentum,6,20260917,1,LINKUSDT,failed,turnover_limit,25,0.03897175360478755,7.8902953956032,0.013398262695577756,0.009356513171337066,0.0,0.03501188
momentum,6,20260917,1,LTCUSDT,failed,turnover_limit,19,-0.00440230436553446,-1.8348745549061765,0.01654203461160031,0.00856103289186394,0.0,0.034803060000000004
momentum,6,20260917,1,SOLUSDT,failed,turnover_limit,13,0.015038735406352588,4.9537149480320135,0.017200728552879574,0.007408327915916391,0.0,0.03469722
momentum,6,20260917,1,XRPUSDT,failed,turnover_limit,19,0.0067256877788890446,2.8193417928384,0.010610016676285361,0.0051846228147482964,0.0,0.03543964
reversal,6,20260917,1,ADAUSDT,failed,turnover_limit,19,-0.0024755380027926543,-0.6539425930695816,0.02375024538287518,0.015537104116327582,0.0,0.04077653
reversal,6,20260917,1,AVAXUSDT,failed,turnover_limit,19,-0.02273312144250328,-6.478292010544562,0.03176686074588031,0.02190046940651391,0.0,0.04327669
reversal,6,20260917,1,BNBUSDT,failed,turnover_limit,25,-0.014541133072005552,-2.8865051309765097,0.03176947955232956,0.011098049872702798,0.0,0.07226516
reversal,6,20260917,1,BTCUSDT,failed,turnover_limit,19,-0.007005138658219612,-4.498560273701359,0.012819092762006878,0.008971250197133851,0.0,0.03469778
reversal,6,20260917,1,DOGEUSDT,failed,turnover_limit,19,-0.005600511991418533,-1.5615754432058424,0.020347373786573808,0.018442156548546973,0.0,0.039898529999999995
reversal,6,20260917,1,ETHUSDT,failed,turnover_limit,19,-0.013338690646572338,-5.245158038133945,0.024631693386809816,0.013455194433469986,0.0,0.03992457
reversal,6,20260917,1,LINKUSDT,failed,turnover_limit,19,-0.023951887641791347,-7.2858866121171,0.03600663935091242,0.020837295846283133,0.0,0.043448629999999995
reversal,6,20260917,1,LTCUSDT,failed,turnover_limit,19,0.0012870456395743801,0.6145073433692948,0.012843923861831086,0.011428724813884905,0.0,0.06310711
reversal,6,20260917,1,SOLUSDT,failed,turnover_limit,13,-0.016681157836384353,-5.278120383073288,0.02947213051852471,0.02383403190429867,0.0,0.038863459999999996
reversal,6,20260917,1,XRPUSDT,failed,turnover_limit,19,-0.007800730406372081,-3.1654622494774043,0.022665511999412913,0.01279269462055388,0.0,0.044345539999999996
ridge_optimizer,6,20260917,1,ADAUSDT,complete,,599,-0.08058592847499335,-0.8019679329879803,0.14239278676985767,0.011610522843027342,0.0,0.12269619000000012
ridge_optimizer,6,20260917,1,AVAXUSDT,failed,drawdown_limit,570,-0.13070658362786458,-1.4029024470442397,0.15323740040815714,0.01360939663038874,0.0,0.15599204000000003
ridge_optimizer,6,20260917,1,BNBUSDT,complete,,599,-0.06603678365227228,-0.9817092601353993,0.10893794058950501,0.009659452255780361,0.0,0.060595590000000005
ridge_optimizer,6,20260917,1,BTCUSDT,complete,,599,0.03617521252347644,0.6276630722229559,0.05746884806865582,0.007914064007353247,0.0,0.09373095000000019
ridge_optimizer,6,20260917,1,DOGEUSDT,complete,,599,-0.07009394820448944,-0.6571565405153519,0.11378937910177522,0.012602102219197315,0.0,0.05985636000000001
ridge_optimizer,6,20260917,1,ETHUSDT,complete,,599,0.023816726958887813,0.4245591755893777,0.061793465527196334,0.008588075749810376,0.01,0.06051432
ridge_optimizer,6,20260917,1,LINKUSDT,complete,,599,-0.04313594262737919,-0.38811875143002095,0.12788673254952898,0.01210817961115962,0.0,0.07306522000000114
ridge_optimizer,6,20260917,1,LTCUSDT,complete,,599,-0.07251620206177123,-0.6512840496509071,0.1309627598923131,0.014094634765558011,0.0,0.07024056000000024
ridge_optimizer,6,20260917,1,SOLUSDT,complete,,599,0.0058026697406829975,0.15570895623435377,0.12917038067992703,0.014266521319250854,0.0,0.061769260000000104
ridge_optimizer,6,20260917,1,XRPUSDT,failed,endpoint_exposure,465,0.24579183720263775,2.184899339617292,0.0673324907850067,0.010501093853208085,0.0,0.06618729000000001
logistic,6,20260917,1,ADAUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.04126192000000003
logistic,6,20260917,1,AVAXUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.04451968000000005
logistic,6,20260917,1,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.08808436000000004
logistic,6,20260917,1,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.06268460000000008
logistic,6,20260917,1,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.06552984
logistic,6,20260917,1,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.01,0.04616737000000005
logistic,6,20260917,1,LINKUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.04034163
logistic,6,20260917,1,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.045775800000000116
logistic,6,20260917,1,SOLUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.06011554000000008
logistic,6,20260917,1,XRPUSDT,complete,,599,0.0077538221937931695,0.5024225394510253,0.008413309793921298,0.0004123827444258136,0.0,0.06608839000000012
contextual_bandit,6,20260917,1,ADAUSDT,failed,turnover_limit,13,-0.02135868707469102,-11.525917261598913,0.0259130412893237,0.015537104116327582,0.0,0.03855472
contextual_bandit,6,20260917,1,AVAXUSDT,failed,turnover_limit,79,0.01007732828636132,0.8647331933413477,0.031208967097801965,0.01601441382641816,0.0,0.02588254
contextual_bandit,6,20260917,1,BNBUSDT,failed,turnover_limit,25,-0.013111180322854854,-2.5973304651808125,0.03176568271899671,0.011098050594258835,0.0,0.02641516
contextual_bandit,6,20260917,1,BTCUSDT,failed,turnover_limit,25,-0.011467846550661909,-2.4314018270629707,0.0396702482690956,0.012697655228099902,0.0,0.023737480000000002
contextual_bandit,6,20260917,1,DOGEUSDT,failed,turnover_limit,13,-0.007280665488067162,-5.841838380878312,0.007413476095332383,0.007143646236174694,0.0,0.02534536
contextual_bandit,6,20260917,1,ETHUSDT,failed,turnover_limit,13,-0.018248651337947064,-11.3382749858749,0.020692165212498725,0.013455194433469986,0.0,0.02404224
contextual_bandit,6,20260917,1,LINKUSDT,failed,turnover_limit,103,-0.028876984384427984,-1.4429762528498753,0.06920025054446632,0.015608040563119744,0.0,0.023211919999999997
contextual_bandit,6,20260917,1,LTCUSDT,failed,turnover_limit,103,-0.07160495089072894,-3.8636583179585293,0.101470996658385,0.018040355351646904,0.0,0.023962449999999996
contextual_bandit,6,20260917,1,SOLUSDT,failed,turnover_limit,13,-0.037958205516939625,-13.173602276132698,0.04152888227269236,0.02383403190429867,0.0,0.0259048
contextual_bandit,6,20260917,1,XRPUSDT,failed,turnover_limit,25,0.007427192496674673,2.2106164967136475,0.01415323822414516,0.007306981018255998,0.0,0.02352532
behavior_uniform,6,20260917,1,ADAUSDT,failed,turnover_limit,115,-0.030106060161880888,-1.8044027577311632,0.0640577437589751,0.011553063979967304,0.0,0.03382478
behavior_uniform,6,20260917,1,AVAXUSDT,failed,turnover_limit,115,-0.046812145203842026,-2.352930213792985,0.08605428152811512,0.015366018352446479,0.0,0.024818199999999995
behavior_uniform,6,20260917,1,BNBUSDT,failed,turnover_limit,109,-0.04374017670743813,-3.529211561208698,0.05871769638446522,0.009505083384978666,0.0,0.02451226
behavior_uniform,6,20260917,1,BTCUSDT,failed,turnover_limit,109,-0.10154903403593396,-7.205439858527762,0.10452968497256243,0.014554682917684783,0.0,0.02826056
behavior_uniform,6,20260917,1,DOGEUSDT,failed,turnover_limit,127,-0.04886751756130647,-2.6914679999792295,0.0844606028194832,0.012270508766156716,0.0,0.027458789999999997
behavior_uniform,6,20260917,1,ETHUSDT,failed,turnover_limit,109,-0.0758866809466483,-5.959853213733639,0.09077403770459269,0.011845654113055845,0.0,0.0253997
behavior_uniform,6,20260917,1,LINKUSDT,failed,turnover_limit,115,-0.08551107241848588,-5.1299142145374415,0.10360995024032216,0.014916309927703745,0.0,0.02656518
behavior_uniform,6,20260917,1,LTCUSDT,failed,turnover_limit,115,-0.10128014027684251,-5.564399549267787,0.12537360824627586,0.016422066191581836,0.0,0.02491114
behavior_uniform,6,20260917,1,SOLUSDT,failed,turnover_limit,115,-0.05339962867060877,-2.456598856083969,0.10070816747929567,0.015962129248368522,0.0,0.02543098
behavior_uniform,6,20260917,1,XRPUSDT,failed,turnover_limit,115,-0.008352241173762764,-0.6417256287601243,0.03409916326259432,0.00831416467574044,0.0,0.03159987999999999
behavior_clone,6,20260917,1,ADAUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017452800000000007
behavior_clone,6,20260917,1,AVAXUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017402200000000002
behavior_clone,6,20260917,1,BNBUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0014848700000000005
behavior_clone,6,20260917,1,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015584000000000012
behavior_clone,6,20260917,1,DOGEUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0015413900000000012
behavior_clone,6,20260917,1,ETHUSDT,complete,,599,0.0,,0.0,-0.0,0.01,0.0016335000000000013
behavior_clone,6,20260917,1,LINKUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0017590500000000005
behavior_clone,6,20260917,1,LTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.001804600000000006
behavior_clone,6,20260917,1,SOLUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.00168808
behavior_clone,6,20260917,1,XRPUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.0020764400000000097
ppo,6,11,2,ADAUSDT,complete,,599,0.06462369557750325,1.8962510669615251,0.01681473053750049,0.0021906751960684553,0.0,0.014985680000000012
ppo,6,11,2,AVAXUSDT,complete,,599,0.04980197049657864,1.2520590768008337,0.04295416432440413,0.0026104966048154563,0.0,0.01814086000000002
ppo,6,11,2,BNBUSDT,complete,,599,-0.010883771455703073,-0.447606280890029,0.03270851992916446,0.0015954632330028658,0.0,0.01636151000000001
ppo,6,11,2,BTCUSDT,complete,,599,0.0,,0.0,-0.0,0.0,0.015720440000000016
ppo,6,11,2,DOGEUSDT,failed,turnover_limit,163,0.004789798083633778,0.31464600612616556,0.03182439046658336,0.00545611387741729,0.0,0.01411164
ppo,6,11,2,ETHUSDT,complete,,599,-0.002715787674394843,-0.6004563676575487,0.005140806343728488,0.0002378106229292909,0.0,0.021483580000000006
ppo,6,11,2,LINKUSDT,complete,,599,0.029735821841772925,1.0464907594670745,0.02338408974001316,0.0021425060947241354,0.0,0.01980104000000002
ppo,6,11,2,LTCUSDT,complete,,599,-0.01856374968912977,-0.8734523061310157,0.034443786810499866,0.00204347753729243,0.0,0.016299730000000005
ppo,6,11,2,SOLUSDT,complete,,599,-0.02582440724328816,-0.6739934676706065,0.044741368664722114,0.004295559305632176,0.0,0.017565110000000012
ppo,6,11,2,XRPUSDT,complete,,599,0.008397271883408886,0.5636806341654409,0.011136121456906456,0.00097824336405119,0.0,0.018191240000000004
ppo,6,23,2,ADAUSDT,failed,drawdown_limit,484,-0.039100579246207356,-0.3911655516205793,0.15378714911354863,0.01289095740937047,0.0,0.02432580000000004
ppo,6,23,2,AVAXUSDT,failed,drawdown_limit,342,-0.005092930593051825,0.04742488357052235,0.1517889611584501,0.016232498717339228,0.0,0.019986439999999998
ppo,6,23,2,BNBUSDT,failed,turnover_limit,199,0.19702661172963531,7.335110961340036,0.0204173463324806,0.0074014360918584375,0.0,0.030658380000000037
ppo,6,23,2,BTCUSDT,complete,,599,0.09032775128793369,1.3391535515452855,0.07414957946961276,0.008920459525639053,0.0,0.019342610000000003
ppo,6,23,2,DOGEUSDT,failed,drawdown_limit,537,-0.0028045547541462046,0.08709828042227331,0.15822267334012108,0.015974261276911688,0.0,0.01788631
ppo,6,23,2,ETHUSDT,complete,,599,0.08651002156825371,1.0973775570597217,0.08624616716876965,0.010458101402674107,0.0,0.020863820000000012
ppo,6,23,2,LINKUSDT,complete,,599,0.009898690154569456,0.18961144491247212,0.13544691445932344,0.013170710843349639,0.0,0.018156790000000006
ppo,6,23,2,LTCUSDT,failed,turnover_limit,247,0.10105162379126997,2.3225836039319057,0.07072520490668022,0.011884377173291587,0.0,0.0187985
ppo,6,23,2,SOLUSDT,failed,turnover_limit,211,0.13385510207458573,3.3273285565590425,0.05120823128144403,0.012109408248730514,0.0,0.019920149999999998
ppo,6,23,2,XRPUSDT,complete,,599,-0.0020159756457104328,0.05558821175381497,0.13951755201199922,0.011168541791148002,0.0,0.019444090000000004
ppo,6,47,2,ADAUSDT,failed,turnover_limit,421,-0.024582619013528983,-0.2535231330847155,0.13406522836649803,0.012591565641242445,0.0,0.015273299999999983
ppo,6,47,2,AVAXUSDT,failed,drawdown_limit,336,-0.013147188106448437,-0.0700433416666809,0.1504394519063701,0.01664984545430439,0.0,0.018811600000000005
ppo,6,47,2,BNBUSDT,failed,turnover_limit,79,0.0007605464615207946,0.1547917551988462,0.0204173463324806,0.006580794236355297,0.0,0.01657626
ppo,6,47,2,BTCUSDT,failed,turnover_limit,463,0.10162670090557113,1.9147061937536678,0.0642314646108143,0.009092942676282337,0.0,0.017355560000000006
ppo,6,47,2,DOGEUSDT,failed,drawdown_limit,505,0.09448159762466668,0.9257468011825069,0.15112283759828604,0.016223743227277324,0.0,0.015691639999999993
ppo,6,47,2,ETHUSDT,failed,turnover_limit,385,0.04838416248216859,1.0673298178444675,0.09735758957340823,0.0103171265979335,0.0,0.01824244
ppo,6,47,2,LINKUSDT,failed,turnover_limit,385,-0.018259436395645756,-0.19038120352781027,0.13393113770547282,0.013004801216021794,0.0,0.01739164
ppo,6,47,2,LTCUSDT,failed,turnover_limit,391,0.04631150369520931,0.7691161977243061,0.07072520377198621,0.013173174998390252,0.0,0.022940299999999938
ppo,6,47,2,SOLUSDT,failed,turnover_limit,463,0.07742718751631505,0.9864420684517847,0.13998542720715756,0.013518254439136535,0.0,0.01838558000000001
ppo,6,47,2,XRPUSDT,failed,turnover_limit,403,-0.028010371609370033,-0.43284964601638004,0.08307642869702292,0.010560360466116895,0.0,0.015845899999999996
double_dqn,6,11,2,ADAUSDT,failed,turnover_limit,319,-0.02356176824376288,-0.4450362134209402,0.0908997227420908,0.011834761155319687,0.0,0.013583179999999999
double_dqn,6,11,2,AVAXUSDT,failed,turnover_limit,79,-0.007122521503459933,-0.6603910355379943,0.03306188584322933,0.010038610636645823,0.0,0.015239369999999999
double_dqn,6,11,2,BNBUSDT,complete,,599,-0.08836140839897821,-2.048306455841493,0.11102805327251264,0.007395604066235842,0.0,0.03391568000000002
double_dqn,6,11,2,BTCUSDT,failed,turnover_limit,265,-0.01698211685104667,-0.8684486629554938,0.04252898645699721,0.00689014362822559,0.0,0.01536472
double_dqn,6,11,2,DOGEUSDT,failed,turnover_limit,199,-0.013758881731250394,-0.4388539619923928,0.05264063455577417,0.011671009919528474,0.0,0.01499245
double_dqn,6,11,2,ETHUSDT,complete,,599,-0.07344363125193665,-1.5339416545589093,0.09679138825260669,0.008057080371837728,0.0,0.015190980000000012
double_dqn,6,11,2,LINKUSDT,failed,drawdown_limit,503,-0.13068577661953273,-2.6042310301123712,0.15050008159235562,0.009954236134194482,0.0,0.015230030000000006
double_dqn,6,11,2,LTCUSDT,failed,turnover_limit,181,-0.039230601660885545,-2.8464081067337452,0.046831946058519036,0.007527931289878253,0.0,0.015117299999999998
