id,kind,status,reasonCode,observations
constant_short/h1/f0/s20260917/funding2x/DOGEUSDT,replay,complete,0,599
constant_short/h1/f0/s20260917/funding2x/ETHUSDT,replay,failed,2,414
constant_short/h1/f0/s20260917/funding2x/LINKUSDT,replay,complete,0,599
constant_short/h1/f0/s20260917/funding2x/LTCUSDT,replay,complete,0,599
constant_short/h1/f0/s20260917/funding2x/SOLUSDT,replay,failed,2,387
constant_short/h1/f0/s20260917/funding2x/XRPUSDT,replay,failed,2,584
historical_mean/h1/f0/s20260917/base/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/base/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/base/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/base/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/base/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/base/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/base/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/base/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/base/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/base/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/cost1_5x/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/cost1_5x/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/cost1_5x/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/cost1_5x/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/cost1_5x/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/cost1_5x/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/cost1_5x/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/cost1_5x/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/cost1_5x/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/cost1_5x/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/cost2x/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/cost2x/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/cost2x/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/cost2x/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/cost2x/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/cost2x/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/cost2x/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/cost2x/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/cost2x/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/cost2x/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/extreme25bp/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/extreme25bp/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/extreme25bp/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/extreme25bp/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/extreme25bp/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/extreme25bp/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/extreme25bp/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/extreme25bp/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/extreme25bp/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/extreme25bp/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/delay1bar/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/delay1bar/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/delay1bar/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/delay1bar/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/delay1bar/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/delay1bar/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/delay1bar/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/delay1bar/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/delay1bar/SOLUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/delay1bar/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/partial50pct/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/partial50pct/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/partial50pct/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/partial50pct/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/partial50pct/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/partial50pct/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/partial50pct/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/partial50pct/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/partial50pct/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/partial50pct/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/missed10pct/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/missed10pct/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/missed10pct/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/missed10pct/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/missed10pct/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/missed10pct/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/missed10pct/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/missed10pct/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/missed10pct/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/missed10pct/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/impact10bp/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/impact10bp/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/impact10bp/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/impact10bp/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/impact10bp/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/impact10bp/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/impact10bp/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/impact10bp/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/impact10bp/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/impact10bp/XRPUSDT,replay,failed,2,180
historical_mean/h1/f0/s20260917/funding2x/ADAUSDT,replay,failed,2,175
historical_mean/h1/f0/s20260917/funding2x/AVAXUSDT,replay,failed,2,173
historical_mean/h1/f0/s20260917/funding2x/BNBUSDT,replay,failed,2,284
historical_mean/h1/f0/s20260917/funding2x/BTCUSDT,replay,failed,2,279
historical_mean/h1/f0/s20260917/funding2x/DOGEUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/funding2x/ETHUSDT,replay,failed,2,227
historical_mean/h1/f0/s20260917/funding2x/LINKUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/funding2x/LTCUSDT,replay,failed,2,181
historical_mean/h1/f0/s20260917/funding2x/SOLUSDT,replay,failed,2,174
historical_mean/h1/f0/s20260917/funding2x/XRPUSDT,replay,failed,2,180
last_return/h1/f0/s20260917/base/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/base/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/base/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/base/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/base/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/base/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/base/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/base/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/base/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/base/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost1_5x/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/cost1_5x/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost1_5x/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/cost1_5x/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost1_5x/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost1_5x/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/cost1_5x/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost1_5x/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/cost1_5x/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/cost1_5x/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost2x/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/cost2x/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost2x/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/cost2x/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost2x/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost2x/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/cost2x/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/cost2x/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/cost2x/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/cost2x/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/extreme25bp/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/extreme25bp/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/extreme25bp/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/extreme25bp/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/extreme25bp/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/extreme25bp/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/extreme25bp/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/extreme25bp/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/extreme25bp/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/extreme25bp/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/delay1bar/ADAUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/AVAXUSDT,replay,failed,5,14
last_return/h1/f0/s20260917/delay1bar/BNBUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/BTCUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/DOGEUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/ETHUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/LINKUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/LTCUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/delay1bar/XRPUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/partial50pct/ADAUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/AVAXUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/BNBUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/BTCUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/DOGEUSDT,replay,failed,2,135
last_return/h1/f0/s20260917/partial50pct/ETHUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/LINKUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/LTCUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/SOLUSDT,replay,complete,0,599
last_return/h1/f0/s20260917/partial50pct/XRPUSDT,replay,failed,2,574
last_return/h1/f0/s20260917/missed10pct/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/missed10pct/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/missed10pct/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/missed10pct/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/missed10pct/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/missed10pct/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/missed10pct/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/missed10pct/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/missed10pct/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/missed10pct/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/impact10bp/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/impact10bp/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/impact10bp/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/impact10bp/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/impact10bp/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/impact10bp/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/impact10bp/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/impact10bp/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/impact10bp/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/impact10bp/XRPUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/funding2x/ADAUSDT,replay,failed,5,3
last_return/h1/f0/s20260917/funding2x/AVAXUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/funding2x/BNBUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/funding2x/BTCUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/funding2x/DOGEUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/funding2x/ETHUSDT,replay,failed,5,5
last_return/h1/f0/s20260917/funding2x/LINKUSDT,replay,failed,5,7
last_return/h1/f0/s20260917/funding2x/LTCUSDT,replay,failed,5,2
last_return/h1/f0/s20260917/funding2x/SOLUSDT,replay,failed,5,6
last_return/h1/f0/s20260917/funding2x/XRPUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/base/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/base/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/base/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/base/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/base/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/base/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/base/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/base/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/base/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/base/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost1_5x/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost1_5x/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost1_5x/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost1_5x/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost1_5x/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost1_5x/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/cost1_5x/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost1_5x/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost1_5x/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost1_5x/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost2x/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost2x/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost2x/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost2x/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost2x/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost2x/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/cost2x/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost2x/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/cost2x/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/cost2x/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/extreme25bp/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/extreme25bp/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/extreme25bp/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/extreme25bp/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/extreme25bp/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/extreme25bp/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/extreme25bp/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/extreme25bp/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/extreme25bp/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/extreme25bp/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/delay1bar/ADAUSDT,replay,failed,5,14
momentum/h1/f0/s20260917/delay1bar/AVAXUSDT,replay,failed,5,12
momentum/h1/f0/s20260917/delay1bar/BNBUSDT,replay,failed,5,14
momentum/h1/f0/s20260917/delay1bar/BTCUSDT,replay,failed,5,14
momentum/h1/f0/s20260917/delay1bar/DOGEUSDT,replay,failed,5,14
momentum/h1/f0/s20260917/delay1bar/ETHUSDT,replay,failed,5,12
momentum/h1/f0/s20260917/delay1bar/LINKUSDT,replay,failed,5,6
momentum/h1/f0/s20260917/delay1bar/LTCUSDT,replay,failed,5,12
momentum/h1/f0/s20260917/delay1bar/SOLUSDT,replay,failed,5,12
momentum/h1/f0/s20260917/delay1bar/XRPUSDT,replay,failed,5,6
momentum/h1/f0/s20260917/partial50pct/ADAUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/AVAXUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/BNBUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/BTCUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/DOGEUSDT,replay,failed,2,136
momentum/h1/f0/s20260917/partial50pct/ETHUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/LINKUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/LTCUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/SOLUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/partial50pct/XRPUSDT,replay,complete,0,599
momentum/h1/f0/s20260917/missed10pct/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/missed10pct/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/missed10pct/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/missed10pct/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/missed10pct/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/missed10pct/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/missed10pct/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/missed10pct/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/missed10pct/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/missed10pct/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/impact10bp/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/impact10bp/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/impact10bp/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/impact10bp/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/impact10bp/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/impact10bp/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/impact10bp/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/impact10bp/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/impact10bp/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/impact10bp/XRPUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/funding2x/ADAUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/funding2x/AVAXUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/funding2x/BNBUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/funding2x/BTCUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/funding2x/DOGEUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/funding2x/ETHUSDT,replay,failed,5,7
momentum/h1/f0/s20260917/funding2x/LINKUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/funding2x/LTCUSDT,replay,failed,5,9
momentum/h1/f0/s20260917/funding2x/SOLUSDT,replay,failed,5,2
momentum/h1/f0/s20260917/funding2x/XRPUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/base/ADAUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/base/AVAXUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/base/BNBUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/base/BTCUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/base/DOGEUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/base/ETHUSDT,replay,failed,5,7
reversal/h1/f0/s20260917/base/LINKUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/base/LTCUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/base/SOLUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/base/XRPUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost1_5x/ADAUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost1_5x/AVAXUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost1_5x/BNBUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost1_5x/BTCUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost1_5x/DOGEUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost1_5x/ETHUSDT,replay,failed,5,7
reversal/h1/f0/s20260917/cost1_5x/LINKUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost1_5x/LTCUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost1_5x/SOLUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost1_5x/XRPUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost2x/ADAUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost2x/AVAXUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost2x/BNBUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost2x/BTCUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost2x/DOGEUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost2x/ETHUSDT,replay,failed,5,7
reversal/h1/f0/s20260917/cost2x/LINKUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost2x/LTCUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/cost2x/SOLUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/cost2x/XRPUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/extreme25bp/ADAUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/extreme25bp/AVAXUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/extreme25bp/BNBUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/extreme25bp/BTCUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/extreme25bp/DOGEUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/extreme25bp/ETHUSDT,replay,failed,5,7
reversal/h1/f0/s20260917/extreme25bp/LINKUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/extreme25bp/LTCUSDT,replay,failed,5,9
reversal/h1/f0/s20260917/extreme25bp/SOLUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/extreme25bp/XRPUSDT,replay,failed,5,2
reversal/h1/f0/s20260917/delay1bar/ADAUSDT,replay,failed,5,14
reversal/h1/f0/s20260917/delay1bar/AVAXUSDT,replay,failed,5,12
reversal/h1/f0/s20260917/delay1bar/BNBUSDT,replay,failed,5,14
reversal/h1/f0/s20260917/delay1bar/BTCUSDT,replay,failed,5,14
reversal/h1/f0/s20260917/delay1bar/DOGEUSDT,replay,failed,5,14
reversal/h1/f0/s20260917/delay1bar/ETHUSDT,replay,failed,5,12
reversal/h1/f0/s20260917/delay1bar/LINKUSDT,replay,failed,5,6
reversal/h1/f0/s20260917/delay1bar/LTCUSDT,replay,failed,5,12
reversal/h1/f0/s20260917/delay1bar/SOLUSDT,replay,failed,5,12
reversal/h1/f0/s20260917/delay1bar/XRPUSDT,replay,failed,5,6
reversal/h1/f0/s20260917/partial50pct/ADAUSDT,replay,failed,2,387
reversal/h1/f0/s20260917/partial50pct/AVAXUSDT,replay,failed,2,181
reversal/h1/f0/s20260917/partial50pct/BNBUSDT,replay,complete,0,599
reversal/h1/f0/s20260917/partial50pct/BTCUSDT,replay,failed,2,387
reversal/h1/f0/s20260917/partial50pct/DOGEUSDT,replay,failed,2,428
reversal/h1/f0/s20260917/partial50pct/ETHUSDT,replay,failed,2,383
reversal/h1/f0/s20260917/partial50pct/LINKUSDT,replay,complete,0,599
reversal/h1/f0/s20260917/partial50pct/LTCUSDT,replay,failed,2,384
