openTime,close,high,low
1766275800000,2977.33000000,2977.34000000,2976.19000000
1766276100000,2979.35000000,2979.36000000,2976.89000000
1766276400000,2979.65000000,2980.38000000,2978.49000000
1766276700000,2980.61000000,2980.98000000,2979.64000000
1766277000000,2978.55000000,2981.43000000,2978.55000000
1766277300000,2978.00000000,2979.82000000,2977.15000000
1766277600000,2978.88000000,2978.89000000,2977.49000000
1766277900000,2978.69000000,2980.00000000,2978.24000000
1766278200000,2978.98000000,2979.34000000,2978.70000000
1766278500000,2979.76000000,2979.76000000,2978.75000000
1766278800000,2978.41000000,2979.76000000,2978.03000000
1766279100000,2977.61000000,2978.77000000,2977.61000000
1766279400000,2975.52000000,2977.82000000,2973.00000000
1766279700000,2976.11000000,2976.12000000,2975.45000000
